D344,Terjebak dalam film yang mengharuskan berpikir keras� ? The Imitation Game (w/ Resa at XXI Cinere Bellevue Mall) � https://path.com/p/aiuTo,Positif
D345,"Film kalau anak IT bilang Kriptografi� ? The Imitation Game (w/ Yohana, Ninta, & IreneAnasthesia at @cinema21 ) � https://path.com/p/13TbSb",Positif
D346,Film yang belakangan ini aku tonton bergizi semua ya. :3 - Boyhood - Whisplash - Nightcrawler - The Imitation Game Juara nya Whiplash,Positif
D347,Belum ada poster nya di path.. film yang cuman keren bagi yang suka� ? The Imitation Game (w/ @mamakyimi at @cinema21 ) � https://path.com/p/2HWFhI,Negatif
D348,Film yang membuat berpikir (banget) tapi keren (banget) ? The Imitation Game (with Agung at @cinema21 ) � https://path.com/p/3P0dqx,Positif
D349,"Yang suka film berat, berpikir, dan keluar bioskop pusing. tonton deh the imitation game , film di awal tahun 2015 yang bagus banget!",Positif
D350,Salah Satu film terbaik Tahun ini! Maaf ya! aku menonton duluan � ? The Imitation Game (w/ @kutzna at @cinema21 ) � https://path.com/p/3T6Iqd,Positif
D351,"Oy, penggila IT (Security/Networking) Rekomendasi Film : "" The Imitation Game "" http://twitter.com/1ylcjZO via: @BekasiUrbanCity",Positif
D352,"`@INDIKA9160FM film nya rekomendasi banget bro , the imitation game .. menyesal banget kalo tidak menonton #MovieOfTheWeek",Positif
D353,"Setuju! RT @ipeh_heidy: Sudah pada nonton film scarlet johanssen yang baru belum #Lucy ,keren banget science fiction gitu, bagus, tidak menyesal #Rekomendasi",Positif
D354,Memang dasar otak tidak sampai kali ya.. tidak mengerti sama ini film � ? Lucy (w/ @abdielktg at Blitz Megaplex - Central Park) � https://path.com/p/2zq5aH,Negatif
D355,"Hi hi hi cerita nya mirip-mirip seperti film ""carrie"" versi sains hi hi hi � ? Lucy (w/ @ogieanakbaik at Blitz Velvet) � https://path.com/p/2h9tY2",Negatif
D356,"Jadi inti film "" LUCY "": Jangan terlalu sering pakai otak, sebentar kamu jadi flashdisk :)) (at @cinema21 ) � https://path.com/p/3IkHV1",Negatif
D357,Bagi pecinta film .. Film LUCY .. rekomendasi banget.. apalagi yang suka ilmu pengetahuan tentang otak.. Keren banget..,Positif
D358,Kocak sial film nya mending film ini daripada film lucy yang kemaren aku tonton,Negatif
D359,"Gara-gara kemaren menonton film "" lucy "" jadi saja kebawa parno sesaat pas tadi imigrasi cek hihi (at @cgk_ap2 ) � https://path.com/p/3HaMAg",Negatif
D360,Sudah menonton film lucy ? Bagian terlemah dari tubuh manusia tapi memiliki kekuatan pengendalian terbesar adalah otak https://pic.twitter.com/uhMG1uWgKf,Positif
D361,"Habis menonton film "" LUCY "" & kagum dengan kekuatan super serta hipotesis ilmiah nya. :D (@Djakarta Theater XXI) https://www. swarmapp.com/mirzablue/checkin/53f5fe74498e261a715af547?s=TGlkjSDHwx0hl0pKlaUW6k6PoDE&ref=tw �",Positif
D362,Film tercerdas tahun ini ? Lucy (with @awansyaputra18 at XXI Blok M Plaza) � https://path.com/p/1IKms9,Positif
D363,"Setuju sih sama pesan film Lucy , kalau tujuan hidup itu untuk legacy. Setuju banget",Positif
D364,Jantung nya copot gak? hahaha RT @Mhmdrohadi : film annabelle tidak seram cuma bikin jantungan saja,Negatif
D365,Oke! aku akhirnya tau kenapa lo bilang film ini rasis! Wkwk ? Annabelle (with @mpazzhole at @cinema21 ) � https://path.com/p/s5JoC,Negatif
D366,"Siap-siap tutup mata sepanjang film .� ? Annabelle (w/ @rachmat_al , @adindaadprila_ , & @agung_darmaji at @cinema21 ) � https://path.com/p/pT4ti",Negatif
D367,Film Annabelle lumayan bikin kaget juga hahaha,Positif
D368,RT @ronzzykevin : padahal asli nya Annabelle tidak se busuk yang di film sih lucu https://pic.twitter.com/NeQmfECfQF,Negatif
D369,"Annabelle tidak jelas film nya anjir --""",Negatif
D370,Menonton film lucu dulu sebelum istirahat ? Annabelle � https:// path.com/p/4FigMV,Positif
D371,RT @979FeMaleRadio terakhir menonton itu film annabelle . seram. #happymorning,Positif
D372,"Ini film menurut aku tidak horor banget, tapi bikin spot jantung. #Annabelle http://twitpic.com/echyzy",Positif
D373,"#review film Annabelle, inti nya rapi, semua di susun rapi tidak ada yang terburu - buru, timeline nya pas atau tidak janggal, dan teror nya dapat https://pic.twitter.com/BfDP52Kf00",Positif
D374,"Sumpah ini film , tidak ada romantis nya... ? Annabelle (with Imelda and Marihot at @tatankhan ) � https:// path.com/p/BN0za",Negatif
D375,Asli lebih merinding MEnonton film horor nya Suzzanna dari pada annabelle atau ouija,Negatif
D376,"Ini film seram nya dimana --"" di ulang-ulang sama saja ah ~ ? Annabelle (at Perumahan Duta Kranji) � https://path.com/p/odgyC",Negatif
D377,Aku berani RT @anna_fat21 : bagaimana? RT @riamnks Akibat tidak suka film horor hari gini baru nonton annabelle bareng @anna_fat21 ...itu pun pake di tutup mata,Negatif
D378,aku kalau melihat jendela kamar suka teringat yang pas di film Annabelle,Positif
D379,"Kritikus film bilang film ini tidak seram. Tapi baru menonton beberapa menit durasi nya, aku sudah spot jantung. Mungkin karena aku penakut. #annabelle",Negatif
D380,"Film Annabelle bakalan kalah seram nya sama orang yang pacaran bilang ""Aku tidak bisa hidup tanpa kamu"" dan nyata nya setelah putus tidak mati mati",Negatif
D381,film annabelle tidak terlalu seram .tapi membuat kaget,Positif
D382,Ini film tidak ada seru-seru nya !!!! ? Annabelle (with @ayuningnong at @cinema21 ) � https://path.com/p/2vXUdJ,Negatif
D383,Lumayan seram sih RT @askfm_Indo : #askfm Menurut lo film Annabelle seram tidak ?,Positif
D384,Film annabelle itu lucu yah :-D sampai buat si abang teriak =)) aku saja diam :-P :-D,Positif
D385,"Benar kata orang-orang ya kalau film annabelle yang ini bikin jantungan --""",Positif
D386,"Biasa saja ah RT @dindinNOV : Benar kata orang-orang ya kalau film annabelle yang ini bikin jantungan --""",Negatif
D387,Aku kira itu film nya wah tapi klimaks nya saja tidak berasa #Annabelle (at Cinema 21 Cilegon) [pic] � https://path.com/p/3tml6G,Negatif
D388,"@dewiyuliaaa_ , linda, purbo Tft banget buat hari ini. Puas ya kita ketawa-ketawa dengan film annabelle yang LUCU PARAH(?)!!!!!HAHAHA",Negatif
D389,"Sebenarnya tidak suka dan tidak pengin menonton ini film , cuman kepo saja� ? Annabelle (w/ @ansy_ardi at XXI Puri Mall) � https://path.com/p/UG4s2",Negatif
D390,Ini film Seram sih tidak cuma sadis saja SIAL !!!!! ? Annabelle (at @cinema21 ) � https://path.com/p/4jZ4DX,Negatif
D391,Lebih seram hidup sepi daripada Film horor The conjuring atau AnnabeLLe *udah gitu saja *terparah *bye!,Negatif
D392,Sumpah ini film lebih seram dari pada conjuring hebat habis film ini rumah� ? Annabelle (at Cinema 21 Cilegon) � https://path.com/p/GilcC,Positif
D393,"Wajar sih, memang pecah gila tuh film RT @987Genfm : Tidak sampai 2 minggu tayang dibioskop, film ""Comic 8 "" tembus 1 juta penonton uh .. nih",Positif
D394,"Dan kalian tau kalo film comic 8 itu lucu total keren abis dah, ini rekomendasi buat kalian kalau mau menonton tapi bingung mau menonton apa :)",Positif
D395,"review sebentar tentang film Comic 8 , kocak dan akhir film yang tidak tertebak. sekian review dari saya. (at @pondokindahmall ) � https://path.com/p/27LHkF",Positif
D396,"Surga Yang Tak Dirindukan . Film yang bagus, banyak hikmah didalamnya.. Tapi, saya dini bukan Mbak� (at @cinema21 ) � https://path.com/p/BmGcs",Positif
D397,Senang!! Hari ini dapet banyak pelajaran dan motivasi dari film surga yang tak dirindukan,Positif
D398,"Bagus tau ini film nya.-.  RT @hani_vernan : Ingin menonton 99 cahaya di langit eropa mas --""",Positif
D399,"Keren banget film 99 cahaya di langit eropa , benar-benar bikin aku bangga sama islam sama agama ku {}",Positif
D400,Keren banget 99 cahaya langit di eropa ... Lanjut part 2 nya nanti ... (with @Nurzenah at @cinema21 ) � https://path.com/p/1yiqDZ,Positif
D401,Menonton film surga yang tak dirindukan sendirian. Sumpah jelas banget aku cewek yang kecewa sama lelaki� (at @cinema21 ) � https://path.com/p/36zpXN,Negatif
D402,Ya akhirnya aku sudah menonton film ka @bellaudya829 Surga Yang Tak Dirindukan benar-benar menguras air mata https://pic.twitter.com/IGrSnfXakuz,Positif
D403,"Nonton film surga yang tak dirindukan , banyak yang jualan bawang seperti nya di sini, mata perih (at @cinema21 ) � https://path.com/p/2XnQZh",Negatif
D404,Suka banget sama film surga yang tak dirindukan . Ada dua kalimat yang sudah aku lakukan dalam� (at @cinema21 ) � https://path.com/p/3DLZJb,Positif
D405,Di bikin bengep ini mata sama film surga yang tak dirindukan .. Bagus film nya (with Nurma at @mccibubur) [pic] � https://path.com/p/451xx2,Positif
D406,"""Allah hanya menerima orang-orang yang sabar dan ikhlas"" tidak sia-sia menonton film Surga Yang Tak Dirindukan .",Positif
D407,Surga yang tak dirindukan film pelajaran banget #goodMovie (with tatu at @cinema21 ) � https://path.com/p/3KC4ux,Positif
D408,Surga yang tak dirindukan .. sampai bosan saya menonton nya..hahaha :p (with Tri at @cinemaxxtheater ) � https://path.com/p/4vIVPY,Negatif
D409,"wajib nonton surga yang tak dirindukan ,film nya bagus banget sampai bikin orang menangis @bellaudya829 � https://instagram.com/p/5RpdqUThtx/",Positif
D410,Dan ini adalah film yang membosankan kedua yang saya tonton setelah after earth (with @Arumii at @cinema21 ) [pic] � https://path.com/p/2sSb85,Negatif
D411,"Demi apa ini film tidak jelas banget...sama saja kaya after earth ,untung nonton pake tiket gratis jadi tidak menyesal banget sih --"" http://myloc.com/rY5M2",Negatif
D412,Ternyata film COMIC 8 memang benar-benar lucu & gokil pemain nya. :#,Positif
D413,Suka banget sama jalan cerita film Comic 8 . Semacam reinkarnasi warkop DKI dalam versi modern tapi bukan plagiasi. BAGUS!! @Comic8TheMovie,Positif
D414,"`@Indro_Warkop om film Comic 8 gokil banget, jadi mau menonton lagi, di tunggu film selanjutnya",Positif
D415,Menonton film comic 8 . Tidak lucu. Tapi mbak-mbak di belakang ketawa nya heboh x( (@Blitz Megaplex Grand Galaxy Park) http://4sq.com/1jW0ToX,Negatif
D416,"Film Comic 8 keren! Salah satu film indonesia yang bikin berpikir, bikin menebak-nebak sampe akhir",Positif
D417,"#GerbangNeraka memberikan variasi baru dan segar dalam perfilman Indonesia, walau seharusnya misteri nya bisa hadir lebih matang lagi. 3/5",Negatif
D418,`@farhanadi96 oi ya memang film comic 8 seru ya?,Negatif
D419,"Iya,tapi banyak adegan yang datar, kurang greget RT @PlasaMSN : Prediksi Jokowi tentang laris nya Film ""Comic 8 "" ternyata benar http://on-msn.com/1ifgexH",Negatif
D420,"Hahaha kocak film comic 8 tidak terbaca jalan cerita nya , jadi susah di tebak hahahaha keren abis",Positif
D421,Mau menonton my idiot brother lagi :( sumpah itu film berhasil banget bikin aku menangis pijar :'),Positif
D422,Film my brother idiot benar-benar dah autis benar  hahaha,Negatif
D423,Sukses banget film my idiot brother bikin menangis tidak berhenti-berhenti,Positif
D424,cerita nya menguras air mata :( my idiot brother #sad #ending #film #MyIdiotBrother #today #cinema #XX1 � http://instagram.com/p/t0Ksq,Positif
D425,Film my idiot brother sukses bikin menangis.jadi ingat kalian! (with @echojunanto at @nonniipriincess) � https://path.com/p/1tUwv2,Positif
D426,Film my brother idiot bikin aku keluar-keluar studio bengep mata nya hahahaha gila keren,Positif
D427,Lebih seru juga my idiot brother ya ka RT @aronashab : Film Annabelle tidak seru.,Positif
D428,Sukses buat yang bikin film my idiot brother sukses buat orang menangis 1 studio,Positif
D429,"My brother idiot ternyata seru banget. Ada geli,jijik,sebal,kesal, lucu,ketawa-ketawa,yang paling mengesankan terakhir film kita menangis pijar :"" .",Positif
D430,Oke fix film my idiot brother nya bikin aku cengeng :'( sumpah bagus dan disitu ka kim cantik pake banget @kimbrlyryder ^^,Positif
D431,"film ke 2 ""Supernova"" film terlama dan tidak mengerti apa maksud nya� (at @cinema21 ) [pic] � https://path.com/p/3dVqQU",Negatif
D432,"Kesimpulan dari film supernova ""Junot ganteng banget""",Positif
D433,"Yang hampir hilang dari film supernova : parallel universe saat tokoh-tokoh yang dibuat Dimas Ruben satu-satu muncul jadi nyata, cuma di akhir saja, tidak kaget.",Negatif
D434,Supernova ! perlu mencerna pikiran lebih dalam buat tau isi film (with @anithaf24 at blitzmegaplex) [pic] � https://path.com/p/3qd5LL,Negatif
D435,Agak sedikit mual.. Mungkin efek menonton film supernova semalam belum habis..,Negatif
D436,"Ternyata kantor nya Rana di film supernova tidak se bagus yang di lihat hahaha --""",Negatif
D437,"59. Truth or Dare #TruthOrDare awal nya lumayan menyenangkan meski permainan dan drama nya receh banget. Namun makin lama kok makin jelek, makin melantur, dan makin sulit dimengerti ini film mau nya bagaimana, faedah nya apa, dan kenapa saya masih terus menyaksikan nya... 1,5/5 https://pic.twitter.com/Yr4KUsPFHy",Negatif
D438,lah bagaimana kakak ? RT @sssthi : Kelar menonton #supernova aku tidak bisa cerita ulang itu film tentang apa dan maksud nya apa. Tidak puas saja rasa nya,Negatif
D439,"Film supernova itu film ""terbrengsek"" tahun ini!!! Keren & tidak tertebak!! (at Mall kota kasabelangka) � https://path.com/p/49xu0N",Positif
D440,"RT @gagalman : Supernova : ""Banyak nanya. Sana bikin askfm"" Begitu kira-kira harapan penonton film SUPERNOVA saat di dalam bioskop.",Negatif
D441,Berat banget ini film cc: @nizanizaniza ? Supernova (at @21cineplex ) � https://path.com/p/3qSqD2,Negatif
D442,Film Supernova film paling tidak jelas yang pernah aku tonton,Negatif
D443,Huh ini film Supernova film paling kocak yang pernah ku tonton,Negatif
D444,Salah satu film Indonesia yang lumayan bikin kram otak.... :D #latepost ? Supernova (w/ Edrick at Summarecon Bekasi XXI) � https://path.com/p/3v3auQ,Negatif
D445,Baru selesai menonton supernova sama calon kakak ipar :p .. ini film paling kompleks� (w/ Risyky at XXI Belieview Cinere) � https://path.com/p/3ZKaDF,Positif
D446,"Baru kali ini menonton film bioskop berpikir keras, dari alur cerita sampai dialog nya yang berhasil bikin nyut-nyut an kepala lokasi nya keren-keren #supernova",Positif
D447,"menurut situs newyorker ini film drama terbaik tahun kemarin, hmm patut di coba� ? American Hustle � https://path.com/p/2ip1su",Positif
D448,Di bikin mengantuk dan kebingungan menonton film tapi makasih ya sayang � ? American Hustle (w/ Fadhel at Summarecon Mall Bekasi XXI) � https://path.com/p/3Gq3Hg,Negatif
D449,Jadi suka sama Jennifer Lawrence gara-gara film american hustle :D,Positif
D450,"Kalau ada pembuat film yang mau membuat film tentang KPK ya cara paling gampang buat lah yang Seperti ""American Hustle"". Film dengan tema berat tapi di buat cukup ringan.",Positif
D451,30 menit pertama.. Salah pilih film kaya nya ini ? American Hustle (at @gramedia ) � https://path.com/p/3nTMHj,Negatif
D452,Menonton film American Hustle malah tidur... bikin mengantuk tidak tahan... *_*,Negatif
D453,"wah RT @solehsolihun jennifer lawrence dan gaun terseksi nya di film ""american hustle"" yang keren. https://pic.twitter.com/ckOni7SoLZ",Positif
D454,"""American Hustle"" . Irving Rosenfeld. Film tentang Korupsi,Kolusi dan Nepotisme. Penipu ulung. Rekomendasi. Sugoi!!!",Positif
D455,Ini film mengenai apa sih??? Seriusan aku tidak mengerti dari tadi� ? American Hustle  � https://path.com/p/25jqMn,Negatif
D456,"Kalau American Hustle jadi film terbaik, aku percaya yang di bilang propaganda. He he. Tidak bagus, imho :( Mending 'Her' atau 12 years a slave",Negatif
D457,"Film american hustle cukup rumit, tapi keren lah!",Positif
D458,"Menonton ""American Hustle"" itu sudah kaya nonton ""Inception"". Musti jeli sama dialog-dialog di awal film biar bisa mengerti ke belakang-belakang nya",Positif
D459,The Call ... Film bagus ini. Lebih puas nonton ini daripada man of steel yang Zonk!! [pic] � https://path.com/p/2w5y1K,Positif
D460,"#TheLostCityofZ Perjalanan menggugah sekaligus mencengkeram dengan penampilan karismatik Charlie Hunnam. Namun kadang terasa melelahkan. 3,5/5",Negatif
D461,"Yang bilang The Conjuring itu sudah cukup seram dan mengaggetkan, coba tonton The Call . Bukan film horor tapi jelas lebih menyeramkan dan mengaggetkan",Negatif
D462,Film the call itu. Ah sudah lah. Pegel-pegel badan ini rasa nya (with @panjinyoto),Negatif
D463,The call lumayan menegangkan! Hahaha salah pilih film *_* (@Cinema XXI) http://4sq.com/19xiYWb,Negatif
D464,"The Call keren... Sepanjang film kejang-kejang :)) (at @cinema21 ) � https://path.com/p/Q9BKd""",Positif
D465,Sialan ... Ini film ... Bikin tegang plus parno... Sadis..� ? The Call (at XXI Mall Bale Kota Tangerang) � https://path.com/p/4r3bE8,Negatif
D466,"Masih tidak mengerti akhir film the call itu bagaimana --""",Negatif
D467,PUAS BANGET SAMA AKHIRNYA!!!!! Keren ini film !!! ? The Call � https://path.com/p/2jLxua,Positif
D468,Gila ini film !! Bikin aku teriak-teriak tengah malam gini !! ? The Call � https://path.com/p/4bHlU1,Positif
D469,Menegangkan setiap detik nya 9/10 buat film ini bagus ? The Call (at @cinema21 ) � https://path.com/p/1dKACF,Positif
D470,"The call stress sendiri menonton film nya (with Botak at @cinema21 ) � https:// path.com/p/xwvvd""",Negatif
D471,Efek film ini setara dengan cardio 300 menit jantung akan sehat ? The Call (at @jocmons ) � https://path.com/p/4iwy7p,Positif
D472,"film The Call ! parah seperti menonton horor aku, Ikut deg-deg kan,tegang banget menonton nya, Tapi kekurangan nya AKHIRNYA kenapa cuma gitu saja --""",Negatif
D473,"Thriller, tapi aku tidak mengerti film nya RT @novaputri : The call film apasih? RT @Ricormdhn : Tidak ada RT @mubdiafrizal : Tidak ada seperti nya ._. RT @novaputri : Da film apa yang bagus? RT @mubdiafrizal : @Ricormdhn @novaputri jadi sih",Negatif
D474,Sumpah ini film keren banget.. Dari mengantuk sampai membuat aku tidak bisa tidur.. Sukses dah sutradara nya� ? The Call � https://path.com/p/2hkyUF,Positif
D475,"Penasaran! Tonton deh besok RT @detikcom : Menjelajah Angkasa dalam Film ""Gravity"" #Gravity http://detik.com/tErYg via @detikhot ",Positif
D476,"#MovieReview Gravity . Buat yang suka film dengan plot yang berat dan action yang banyak, jangan nonton inilah. Pemain nya saja sedikit benar bagaimana mau ramai",Negatif
D477,"Review #Gravity : film ini menceritakan wanita yang terjebak di luar angkasa dan dia harus berusaha untuk kembali ke bumi, sendirian!! Seru :-D""",Positif
D478,"Tapi aku tetap mempertanyakan rating tinggi nya gitu, karena dari kacamata orang awam film ini flat dan bikin bosan. Iya, terlalu realistis. #Gravity",Negatif
D479,"Gravity Film yang terlalu sederhana untuk ukuran rating tinggi. Dan sampai saat ini aku masih bingung bagian mana nya yang mejadi acuan rating. --""",Negatif
D480,"Sepertinya "" Gravity "" bakal jadi film sci-fi paling epik tahun ini. Bahkan dapat #CertifiedFresh 98% RottenTomatoes dan 88% IMDb. :)",Positif
D481,Ya ampun ini film tidak benar banget.. Enyes-enyes. Tips harus 3d dan sedikit tips akan jadi� ? Gravity (at @Cinema21 ) � https://path.com/p/44OXc0,Negatif
D482,Ada 3D nya tak kak? RT @realtamiii : Film Gravity itu surga buat orang seperti saya. Bisa lihat isi ISS sama Soyuz nya walaupun tak asli. Tapi � https://twitter.com/ardictatian/status/387227902833475584,Positif
D483,"@benakribo film nya agak membosankan karena pemain nya cuma 2 orang, cerita nya juga kurang greget. #Gravity :-& RT @benakribo: Film Gravity sepertinya keren banget�..",Negatif
D484,Bikin sesak napas juga hahaha tapi keren sandra bullock nya RT @juuwita : Wah film gravity rame bukan? Wah wah wah wah,Negatif
D485,"Sudah tonton film Gravity tapi menurut aku kurang seru...biasa saja yang main saja sih oke, sandra bullock si seksi dan cantik:*.. hem @GrahaCijtung #Gravity",Negatif
D486,"Film nya bikin pintar karena jadi tahu bagaimana sebenarnya di luar angkasa itu ;);) RT @jflowrighthere : Lagi ada film - film menarik ini, Gravity , Prisoners, MSS nya @radityadika , hem #apalagi ya?",Positif
D487,"Habis menonton gravity .... Langsung cabut lagi lah, memang ada yang peduli? Tidak ada kan... Huh huh huh film nya keren abis!!� #Gravity",Positif
D488,Biasa saja RT @KapanLagicom : Sudah menonton film ANNABELLE belum nih KLovers? bagaimana film nya? sukses bikin jantungan tidak? #kamisteri ,Negatif
D489,RT @Metro_TV : [Populer] 8 Kesalahan Film Annabelle yang Mungkin Tidak Anda Sadari http://showbiz.metrotvnews.com/read/2014/10/0 8/302183/8-kesalahan-film-annabelle-yang-mungkin-tidak-anda-sadari,Negatif
D490,`@octaviaputrit film annabelle membosankan karena mirip sama rosemary's baby + alur nya gampang di tebak... Hantu nya malah keluar bentar saja..,Negatif
D491,"Tidak seram hanya membuat kaget :( RT @KompasTV : Menurut kamu sendiri, se seram apa sih film Annabelle , Sahabat KompasTV? #KompasFilm ",Negatif
D492,Film bikin emosi ini sih... ? 12 Years a Slave (at Menteng Dental Clinic) � https://path.com/p/1iPqug,Negatif
D493,`@Mujiastono @oland_ bagus banget. Sampai-sampai akting nya Lupita Nyong'o menyabet Oscar. Alasan menonton film 12 Years a Slave ya karena itu.,Positif
D494,"WAH RT @ryanhadefi : Gravity sama 12 Years A Slave sama-sama 97% di @RottenTomatoes , tapi rating nya lebih tinggi Gravity gitu :|",Positif
D495,untuk biografi perbudakan kaum kulit hitam lebih enak menonton the butler di banding 12 years a slave,Positif
D496,Lagi menonton 12 years a slave ... Keren...!!!,Positif
D497,"Benar-benar :(( menonton film 12 years a slave saja menangis kan ;""(",Negatif
D498,"""12 Years A Slave""  Menonton film ini miris banget, sangat biadab bagaimana ketidakadilan rasial jaman dulu. Kalo hari ini masih rasis?",Negatif
D499,"Ini itu Jelas film yang Berkelas pakai banget, Rekomendasi!! ? 12 Years a Slave (at @cgk_ap2 ) � https://path.com/p/48ERTa",Positif
D500,"Menonton 12 years a slave bikin pilu #pffft ,,tak heran jadi salah satu film nominator (menang) kategori beberapa penghargaan film bergengsi #fb",Positif
